start,end,ngram,term,cui,similarity,semtypes,preferred,elem_id,source_filename
2482,2492,prevention,prevention,C0199176,1.0,{'T061'},0,513,PMC4956681.txt
2556,2566,definition,definition,C1704788,1.0,{'T170'},1,513,PMC4956681.txt
3227,3237,literature,literature,C0023866,1.0,{'T170'},0,513,PMC4956681.txt
3352,3362,literature,literature,C0023866,1.0,{'T170'},0,513,PMC4956681.txt
3906,3916,monitoring,monitoring,C0150369,1.0,{'T058'},0,513,PMC4956681.txt
3971,3981,literature,literature,C0023866,1.0,{'T170'},0,513,PMC4956681.txt
4291,4301,dependence,dependence,C0439857,1.0,{'T048'},0,513,PMC4956681.txt
20,29,DIAGNOSIS,diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
61,70,Diagnosis,Diagnosis,C0945731,1.0,{'T201'},1,513,PMC4956681.txt
61,70,Diagnosis,Diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
149,158,Diagnosis,Diagnosis,C0945731,1.0,{'T201'},1,513,PMC4956681.txt
149,158,Diagnosis,Diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
196,205,Increased,Increased,C5236002,1.0,{'T033'},1,513,PMC4956681.txt
676,685,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
719,728,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
1157,1166,databases,databases,C0242356,1.0,{'T170'},1,513,PMC4956681.txt
1435,1444,databases,databases,C0242356,1.0,{'T170'},1,513,PMC4956681.txt
1660,1669,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
2068,2077,screening,screening,C0220908,1.0,{'T060'},1,513,PMC4956681.txt
2068,2077,screening,screening,C1409616,1.0,{'T033'},1,513,PMC4956681.txt
2068,2077,screening,screening,C1710031,1.0,{'T060'},1,513,PMC4956681.txt
2068,2077,screening,screening,C0199230,1.0,{'T060'},0,513,PMC4956681.txt
2239,2248,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
2651,2660,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
2748,2757,databases,databases,C0242356,1.0,{'T170'},1,513,PMC4956681.txt
4144,4153,reporting,reporting,C0700287,1.0,{'T058'},0,513,PMC4956681.txt
4311,4320,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,513,PMC4956681.txt
4411,4420,vigilance,vigilance,C0043012,1.0,{'T041'},0,513,PMC4956681.txt
4609,4618,difficult,difficult,C0332218,1.0,{'T033'},1,513,PMC4956681.txt
44,52,Question,Question,C1522634,1.0,{'T170'},0,513,PMC4956681.txt
263,271,Moderate,Moderate,C1547226,1.0,{'T170'},1,513,PMC4956681.txt
263,271,Moderate,Moderate,C5201148,1.0,{'T033'},0,513,PMC4956681.txt
1282,1290,Revision,Revision,C0558347,1.0,{'T061'},0,513,PMC4956681.txt
1282,1290,Revision,Revision,C1527075,1.0,{'T061'},0,513,PMC4956681.txt
1926,1934,database,database,C0242356,1.0,{'T170'},0,513,PMC4956681.txt
2527,2535,reviewed,reviewed,C0282443,1.0,{'T170'},1,513,PMC4956681.txt
2791,2799,reported,reported,C0700287,1.0,{'T058'},1,513,PMC4956681.txt
2944,2952,database,database,C0242356,1.0,{'T170'},0,513,PMC4956681.txt
3500,3508,presence,presence,C0392148,1.0,{'T061'},1,513,PMC4956681.txt
4246,4254,database,database,C0242356,1.0,{'T170'},0,513,PMC4956681.txt
1826,1833,disease,disease,C0012634,1.0,{'T047'},0,513,PMC4956681.txt
2408,2415,setting,setting,C0542559,1.0,{'T041'},0,513,PMC4956681.txt
2989,2996,overlap,overlap,C0185027,1.0,{'T061'},1,513,PMC4956681.txt
3871,3878,cardiac,cardiac,C0018787,1.0,{'T023'},0,513,PMC4956681.txt
4156,4163,reduced,reduced,C0392756,1.0,{'T033'},1,513,PMC4956681.txt
78,84,Change,Change,C4319952,1.0,{'T061'},1,513,PMC4956681.txt
1807,1813,likely,likely,C0332148,1.0,{'T033'},1,513,PMC4956681.txt
1907,1913,likely,likely,C0332148,1.0,{'T033'},1,513,PMC4956681.txt
3238,3244,search,search,C1552603,1.0,{'T170'},0,513,PMC4956681.txt
3581,3587,affect,affect,C0001721,1.0,{'T041'},1,513,PMC4956681.txt
3581,3587,affect,affect,C2237113,1.0,{'T058'},1,513,PMC4956681.txt
4774,4780,severe,severe,C0205082,1.0,{'T033'},1,513,PMC4956681.txt
1034,1039,topic,topic,C1555712,1.0,{'T170'},1,513,PMC4956681.txt
2046,2051,Force,Force,C0563538,1.0,{'T067'},1,513,PMC4956681.txt
2046,2051,Force,Force,C0441722,1.0,{'T067'},0,513,PMC4956681.txt
2645,2650,chart,chart,C0007963,1.0,{'T074'},1,513,PMC4956681.txt
2645,2650,chart,chart,C0684240,1.0,{'T170'},0,513,PMC4956681.txt
2665,2670,sleep,sleep,C0037313,1.0,{'T040'},0,513,PMC4956681.txt
3211,3216,topic,topic,C1555712,1.0,{'T170'},1,513,PMC4956681.txt
4942,4947,GRADE,grade,C3244287,1.0,{'T033'},1,513,PMC4956681.txt
54,58,Does,Does,C1272751,1.0,{'T033'},0,513,PMC4956681.txt
888,892,used,used,C1273517,1.0,{'T033'},1,513,PMC4956681.txt
1124,1128,data,data,C3245479,1.0,{'T074'},1,513,PMC4956681.txt
1736,1740,null,null,C0456148,1.0,{'T170'},1,513,PMC4956681.txt
1791,1795,code,code,C0919279,1.0,{'T170'},1,513,PMC4956681.txt
2230,2234,Does,Does,C1272751,1.0,{'T033'},0,513,PMC4956681.txt
2701,2705,used,used,C1273517,1.0,{'T033'},1,513,PMC4956681.txt
2706,2710,data,data,C3245479,1.0,{'T074'},1,513,PMC4956681.txt
2934,2938,data,data,C3245479,1.0,{'T074'},1,513,PMC4956681.txt
4064,4068,data,data,C3245479,1.0,{'T074'},1,513,PMC4956681.txt
4454,4458,care,care,C0580931,1.0,{'T033'},1,513,PMC4956681.txt
4885,4889,body,body,C0152338,1.0,{'T023'},1,513,PMC4956681.txt
4117,4120,day,day,C1561538,1.0,{'T170'},1,513,PMC4956681.txt
1063,1086,pulmonary complications,pulmonary complications,C0281169,1.0,{'T046'},0,514,PMC4956681.txt
1697,1720,pulmonary complications,pulmonary complications,C0281169,1.0,{'T046'},0,514,PMC4956681.txt
1155,1176,cardiac complications,cardiac complications,C0161816,1.0,{'T046'},1,514,PMC4956681.txt
1834,1855,cardiac complications,cardiac complications,C0161816,1.0,{'T046'},1,514,PMC4956681.txt
1127,1147,difficult intubation,difficult intubation,C0549401,1.0,{'T033'},1,514,PMC4956681.txt
1791,1811,difficult intubation,difficult intubation,C0549401,1.0,{'T033'},1,514,PMC4956681.txt
1183,1202,atrial fibrillation,atrial fibrillation,C0004238,1.0,{'T047'},0,514,PMC4956681.txt
1877,1896,atrial fibrillation,atrial fibrillation,C0004238,1.0,{'T047'},0,514,PMC4956681.txt
797,815,clinical diagnosis,clinical diagnosis,C0332140,1.0,{'T033'},1,514,PMC4956681.txt
54,71,Literature Review,Literature Review,C0282441,1.0,{'T170'},1,514,PMC4956681.txt
697,712,polysomnography,polysomnography,C0162701,1.0,{'T060'},0,514,PMC4956681.txt
910,925,polysomnography,polysomnography,C0162701,1.0,{'T060'},0,514,PMC4956681.txt
2712,2727,polysomnography,polysomnography,C0162701,1.0,{'T060'},0,514,PMC4956681.txt
756,770,questionnaires,questionnaires,C0034394,1.0,{'T170'},0,514,PMC4956681.txt
970,984,questionnaires,questionnaires,C0034394,1.0,{'T170'},0,514,PMC4956681.txt
2396,2410,arthroplasties,arthroplasties,C0003893,1.0,{'T061'},1,514,PMC4956681.txt
2770,2784,questionnaires,questionnaires,C0034394,1.0,{'T170'},0,514,PMC4956681.txt
3143,3157,nasopharyngeal,nasopharyngeal,C0027442,1.0,{'T023'},1,514,PMC4956681.txt
327,340,complications,complications,C0009566,1.0,{'T046'},1,514,PMC4956681.txt
1252,1265,complications,complications,C0009566,1.0,{'T046'},1,514,PMC4956681.txt
1942,1955,complications,complications,C0009566,1.0,{'T046'},1,514,PMC4956681.txt
3037,3050,complications,complications,C0009566,1.0,{'T046'},1,514,PMC4956681.txt
3103,3116,repositioning,repositioning,C0556030,1.0,{'T061'},1,514,PMC4956681.txt
3161,3174,oropharyngeal,oropharyngeal,C0521367,1.0,{'T029'},0,514,PMC4956681.txt
523,534,association,association,C0004083,1.0,{'T041'},1,514,PMC4956681.txt
2054,2065,association,association,C0004083,1.0,{'T041'},1,514,PMC4956681.txt
2277,2288,association,association,C0004083,1.0,{'T041'},1,514,PMC4956681.txt
2491,2502,association,association,C0004083,1.0,{'T041'},1,514,PMC4956681.txt
3238,3249,association,association,C0004083,1.0,{'T041'},1,514,PMC4956681.txt
430,440,categories,categories,C0683312,1.0,{'T170'},0,514,PMC4956681.txt
618,628,anesthesia,anesthesia,C2219802,1.0,{'T033'},1,514,PMC4956681.txt
618,628,anesthesia,anesthesia,C0002903,1.0,{'T061'},0,514,PMC4956681.txt
618,628,anesthesia,anesthesia,C0278134,1.0,{'T184'},0,514,PMC4956681.txt
3469,3479,anesthesia,anesthesia,C2219802,1.0,{'T033'},1,514,PMC4956681.txt
3469,3479,anesthesia,anesthesia,C0002903,1.0,{'T061'},0,514,PMC4956681.txt
3469,3479,anesthesia,anesthesia,C0278134,1.0,{'T184'},0,514,PMC4956681.txt
20,29,DIAGNOSIS,diagnosis,C0011900,1.0,{'T060'},0,514,PMC4956681.txt
177,186,screening,screening,C0220908,1.0,{'T060'},1,514,PMC4956681.txt
177,186,screening,screening,C1409616,1.0,{'T033'},1,514,PMC4956681.txt
177,186,screening,screening,C1710031,1.0,{'T060'},1,514,PMC4956681.txt
177,186,screening,screening,C0199230,1.0,{'T060'},0,514,PMC4956681.txt
581,590,surgeries,surgeries,C0543467,1.0,{'T061'},1,514,PMC4956681.txt
655,664,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,514,PMC4956681.txt
727,736,diagnoses,diagnoses,C0011900,1.0,{'T060'},0,514,PMC4956681.txt
746,755,screening,screening,C0220908,1.0,{'T060'},1,514,PMC4956681.txt
746,755,screening,screening,C1409616,1.0,{'T033'},1,514,PMC4956681.txt
746,755,screening,screening,C1710031,1.0,{'T060'},1,514,PMC4956681.txt
746,755,screening,screening,C0199230,1.0,{'T060'},0,514,PMC4956681.txt
883,892,diagnosed,diagnosed,C0011900,1.0,{'T060'},1,514,PMC4956681.txt
945,954,diagnoses,diagnoses,C0011900,1.0,{'T060'},0,514,PMC4956681.txt
960,969,screening,screening,C0220908,1.0,{'T060'},1,514,PMC4956681.txt
960,969,screening,screening,C1409616,1.0,{'T033'},1,514,PMC4956681.txt
960,969,screening,screening,C1710031,1.0,{'T060'},1,514,PMC4956681.txt
960,969,screening,screening,C0199230,1.0,{'T060'},0,514,PMC4956681.txt
1684,1693,reporting,reporting,C0700287,1.0,{'T058'},0,514,PMC4956681.txt
1730,1739,reporting,reporting,C0700287,1.0,{'T058'},0,514,PMC4956681.txt
1778,1787,reporting,reporting,C0700287,1.0,{'T058'},0,514,PMC4956681.txt
1821,1830,reporting,reporting,C0700287,1.0,{'T058'},0,514,PMC4956681.txt
1864,1873,reporting,reporting,C0700287,1.0,{'T058'},0,514,PMC4956681.txt
1970,1979,reporting,reporting,C0700287,1.0,{'T058'},0,514,PMC4956681.txt
2193,2202,reporting,reporting,C0700287,1.0,{'T058'},0,514,PMC4956681.txt
2297,2306,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,514,PMC4956681.txt
2740,2749,diagnosis,diagnosis,C0011900,1.0,{'T060'},0,514,PMC4956681.txt
2760,2769,screening,screening,C0220908,1.0,{'T060'},1,514,PMC4956681.txt
2760,2769,screening,screening,C1409616,1.0,{'T033'},1,514,PMC4956681.txt
2760,2769,screening,screening,C1710031,1.0,{'T060'},1,514,PMC4956681.txt
2760,2769,screening,screening,C0199230,1.0,{'T060'},0,514,PMC4956681.txt
106,114,strategy,strategy,C0679199,1.0,{'T041'},0,514,PMC4956681.txt
222,230,reviewed,reviewed,C0282443,1.0,{'T170'},1,514,PMC4956681.txt
507,515,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
849,857,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
1051,1059,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
1544,1552,very low,very low,C0442811,1.0,{'T033'},1,514,PMC4956681.txt
1594,1602,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
2042,2050,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
2069,2077,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
2124,2132,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
2246,2254,database,database,C0242356,1.0,{'T170'},0,514,PMC4956681.txt
2375,2383,revision,revision,C0558347,1.0,{'T061'},1,514,PMC4956681.txt
2585,2593,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
2659,2667,sedation,sedation,C0235195,1.0,{'T033'},1,514,PMC4956681.txt
2659,2667,sedation,sedation,C0344106,1.0,{'T061'},0,514,PMC4956681.txt
2687,2695,presence,presence,C0392148,1.0,{'T061'},1,514,PMC4956681.txt
2943,2951,sedation,sedation,C0235195,1.0,{'T033'},1,514,PMC4956681.txt
2943,2951,sedation,sedation,C0344106,1.0,{'T061'},0,514,PMC4956681.txt
2963,2971,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
3218,3226,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
3299,3307,reported,reported,C0700287,1.0,{'T058'},1,514,PMC4956681.txt
3357,3365,presence,presence,C0392148,1.0,{'T061'},1,514,PMC4956681.txt
3483,3491,sedation,sedation,C0235195,1.0,{'T033'},1,514,PMC4956681.txt
3483,3491,sedation,sedation,C0344106,1.0,{'T061'},0,514,PMC4956681.txt
39,46,Summary,Summary,C1706244,1.0,{'T170'},0,514,PMC4956681.txt
381,388,summary,summary,C1552616,1.0,{'T170'},1,514,PMC4956681.txt
414,421,various,various,C3540008,1.0,{'T121'},1,514,PMC4956681.txt
414,421,various,various,C3540761,1.0,{'T121'},1,514,PMC4956681.txt
414,421,various,various,C3540762,1.0,{'T121'},1,514,PMC4956681.txt
414,421,various,various,C3540765,1.0,"{'T129', 'T121'}",1,514,PMC4956681.txt
414,421,various,various,C3540766,1.0,{'T121'},1,514,PMC4956681.txt
414,421,various,various,C3540769,1.0,{'T121'},1,514,PMC4956681.txt
1031,1038,summary,summary,C1552616,1.0,{'T170'},1,514,PMC4956681.txt
1308,1315,various,various,C3540008,1.0,{'T121'},1,514,PMC4956681.txt
1308,1315,various,various,C3540761,1.0,{'T121'},1,514,PMC4956681.txt
1308,1315,various,various,C3540762,1.0,{'T121'},1,514,PMC4956681.txt
1308,1315,various,various,C3540765,1.0,"{'T129', 'T121'}",1,514,PMC4956681.txt
1308,1315,various,various,C3540766,1.0,{'T121'},1,514,PMC4956681.txt
1308,1315,various,various,C3540769,1.0,{'T121'},1,514,PMC4956681.txt
1515,1522,various,various,C3540008,1.0,{'T121'},1,514,PMC4956681.txt
1515,1522,various,various,C3540761,1.0,{'T121'},1,514,PMC4956681.txt
1515,1522,various,various,C3540762,1.0,{'T121'},1,514,PMC4956681.txt
1515,1522,various,various,C3540765,1.0,"{'T129', 'T121'}",1,514,PMC4956681.txt
1515,1522,various,various,C3540766,1.0,{'T121'},1,514,PMC4956681.txt
1515,1522,various,various,C3540769,1.0,{'T121'},1,514,PMC4956681.txt
1934,1941,various,various,C3540008,1.0,{'T121'},1,514,PMC4956681.txt
1934,1941,various,various,C3540761,1.0,{'T121'},1,514,PMC4956681.txt
1934,1941,various,various,C3540762,1.0,{'T121'},1,514,PMC4956681.txt
1934,1941,various,various,C3540765,1.0,"{'T129', 'T121'}",1,514,PMC4956681.txt
1934,1941,various,various,C3540766,1.0,{'T121'},1,514,PMC4956681.txt
1934,1941,various,various,C3540769,1.0,{'T121'},1,514,PMC4956681.txt
2516,2523,various,various,C3540008,1.0,{'T121'},1,514,PMC4956681.txt
2516,2523,various,various,C3540761,1.0,{'T121'},1,514,PMC4956681.txt
2516,2523,various,various,C3540762,1.0,{'T121'},1,514,PMC4956681.txt
2516,2523,various,various,C3540765,1.0,"{'T129', 'T121'}",1,514,PMC4956681.txt
2516,2523,various,various,C3540766,1.0,{'T121'},1,514,PMC4956681.txt
2516,2523,various,various,C3540769,1.0,{'T121'},1,514,PMC4956681.txt
2832,2839,various,various,C3540008,1.0,{'T121'},1,514,PMC4956681.txt
2832,2839,various,various,C3540761,1.0,{'T121'},1,514,PMC4956681.txt
2832,2839,various,various,C3540762,1.0,{'T121'},1,514,PMC4956681.txt
2832,2839,various,various,C3540765,1.0,"{'T129', 'T121'}",1,514,PMC4956681.txt
2832,2839,various,various,C3540766,1.0,{'T121'},1,514,PMC4956681.txt
2832,2839,various,various,C3540769,1.0,{'T121'},1,514,PMC4956681.txt
3175,3182,cannula,cannula,C0520453,1.0,{'T074'},1,514,PMC4956681.txt
3344,3351,Overall,Overall,C0282416,1.0,{'T170'},1,514,PMC4956681.txt
99,105,search,search,C1552603,1.0,{'T170'},0,514,PMC4956681.txt
128,134,search,search,C1552603,1.0,{'T170'},0,514,PMC4956681.txt
457,463,Tables,Tables,C1706074,1.0,{'T170'},1,514,PMC4956681.txt
1094,1100,oxygen,oxygen,C0030054,1.0,"{'T123', 'T196', 'T121'}",0,514,PMC4956681.txt
1094,1100,oxygen,oxygen,C0184633,1.0,{'T061'},0,514,PMC4956681.txt
1743,1749,oxygen,oxygen,C0030054,1.0,"{'T123', 'T196', 'T121'}",0,514,PMC4956681.txt
1743,1749,oxygen,oxygen,C0184633,1.0,{'T061'},0,514,PMC4956681.txt
2975,2981,oxygen,oxygen,C0030054,1.0,"{'T123', 'T196', 'T121'}",0,514,PMC4956681.txt
2975,2981,oxygen,oxygen,C0184633,1.0,{'T061'},0,514,PMC4956681.txt
3061,3067,airway,airway,C0178987,1.0,{'T074'},1,514,PMC4956681.txt
3061,3067,airway,airway,C0458827,1.0,{'T023'},1,514,PMC4956681.txt
3128,3134,oxygen,oxygen,C0030054,1.0,"{'T123', 'T196', 'T121'}",0,514,PMC4956681.txt
3128,3134,oxygen,oxygen,C0184633,1.0,{'T061'},0,514,PMC4956681.txt
3192,3198,airway,airway,C0178987,1.0,{'T074'},1,514,PMC4956681.txt
3192,3198,airway,airway,C0458827,1.0,{'T023'},1,514,PMC4956681.txt
3272,3278,airway,airway,C0178987,1.0,{'T074'},1,514,PMC4956681.txt
3272,3278,airway,airway,C0458827,1.0,{'T023'},1,514,PMC4956681.txt
171,176,title,title,C1704446,1.0,{'T170'},0,514,PMC4956681.txt
721,726,chart,chart,C0007963,1.0,{'T074'},1,514,PMC4956681.txt
721,726,chart,chart,C0684240,1.0,{'T170'},0,514,PMC4956681.txt
927,932,chart,chart,C0007963,1.0,{'T074'},1,514,PMC4956681.txt
927,932,chart,chart,C0684240,1.0,{'T170'},0,514,PMC4956681.txt
1240,1245,minor,minor,C1446899,1.0,{'T047'},1,514,PMC4956681.txt
1603,1608,worse,worse,C1457868,1.0,{'T033'},1,514,PMC4956681.txt
2564,2569,Table,Table,C1706074,1.0,{'T170'},0,514,PMC4956681.txt
2734,2739,chart,chart,C0007963,1.0,{'T074'},1,514,PMC4956681.txt
2734,2739,chart,chart,C0684240,1.0,{'T170'},0,514,PMC4956681.txt
2859,2864,GRADE,grade,C3244287,1.0,{'T033'},1,514,PMC4956681.txt
3025,3030,minor,minor,C1446899,1.0,{'T047'},1,514,PMC4956681.txt
3091,3096,lifts,lifts,C0181620,1.0,{'T074'},1,514,PMC4956681.txt
3200,3205,Table,Table,C1706074,1.0,{'T170'},0,514,PMC4956681.txt
692,696,used,used,C1273517,1.0,{'T033'},1,514,PMC4956681.txt
716,720,used,used,C1273517,1.0,{'T033'},1,514,PMC4956681.txt
741,745,used,used,C1273517,1.0,{'T033'},1,514,PMC4956681.txt
2323,2327,code,code,C0919279,1.0,{'T170'},1,514,PMC4956681.txt
2384,2388,knee,knee,C0022742,1.0,{'T023'},0,514,PMC4956681.txt
3086,3090,chin,chin,C2226982,1.0,{'T058'},1,514,PMC4956681.txt
3086,3090,chin,chin,C0008114,1.0,{'T029'},0,514,PMC4956681.txt
3098,3102,head,head,C0152336,1.0,{'T023'},1,514,PMC4956681.txt
3098,3102,head,head,C0018670,1.0,{'T029'},0,514,PMC4956681.txt
3187,3191,mask,mask,C0024861,1.0,{'T074'},1,514,PMC4956681.txt
2392,2395,hip,hip,C0228391,1.0,{'T023'},1,514,PMC4956681.txt
2392,2395,hip,hip,C0019552,1.0,{'T023'},0,514,PMC4956681.txt
2878,2881,low,low,C1550472,1.0,{'T170'},1,514,PMC4956681.txt
2922,2960,excessive weight gain during pregnancy,excessive weight gain during pregnancy,C2220009,1.0,{'T184'},1,515,PMC4956681.txt
3545,3577,obesity hypoventilation syndrome,obesity hypoventilation syndrome,C0031880,1.0,{'T047'},1,515,PMC4956681.txt
2030,2057,postoperative complications,postoperative complications,C0032787,1.0,{'T046'},1,515,PMC4956681.txt
1722,1748,postoperative complication,postoperative complication,C0032787,1.0,{'T046'},0,515,PMC4956681.txt
3294,3319,evaluation and management,evaluation and management,C2945623,1.0,{'T058'},1,515,PMC4956681.txt
2803,2827,gestational hypertension,gestational hypertension,C0852036,1.0,{'T047'},0,515,PMC4956681.txt
5363,5386,coronary artery disease,coronary artery disease,C0010054,1.0,{'T047'},1,515,PMC4956681.txt
5363,5386,coronary artery disease,coronary artery diseases,C0010054,0.9523809523809523,{'T047'},1,515,PMC4956681.txt
5363,5386,coronary artery disease,coronary artery disease,C1956346,1.0,{'T047'},0,515,PMC4956681.txt
3711,3733,surgical complications,surgical complications,C0221082,1.0,{'T046'},1,515,PMC4956681.txt
2461,2482,high-risk pregnancies,high-risk pregnancies,C0242786,1.0,{'T046'},1,515,PMC4956681.txt
2829,2849,gestational diabetes,gestational diabetes,C0085207,1.0,{'T047'},0,515,PMC4956681.txt
4838,4856,general anesthesia,general anesthesia,C0002915,1.0,{'T061'},0,515,PMC4956681.txt
4925,4943,joint arthroplasty,joint arthroplasty,C0003893,1.0,{'T061'},1,515,PMC4956681.txt
216,233,Level of Evidence,Level of Evidence,C0393009,1.0,{'T033'},0,515,PMC4956681.txt
2416,2433,bariatric surgery,bariatric surgery,C1456587,1.0,{'T061'},1,515,PMC4956681.txt
4334,4351,bariatric surgery,bariatric surgery,C1456587,1.0,{'T061'},1,515,PMC4956681.txt
5338,5354,chronic diseases,chronic diseases,C0008679,1.0,{'T047'},1,515,PMC4956681.txt
2859,2874,body mass index,body mass index,C1305855,1.0,{'T201'},0,515,PMC4956681.txt
5391,5406,type 2 diabetes,type 2 diabetes,C0011860,1.0,{'T047'},0,515,PMC4956681.txt
3456,3470,severe obesity,severe obesity,C0028756,1.0,{'T047'},0,515,PMC4956681.txt
560,573,interventions,interventions,C0886296,1.0,{'T058'},1,515,PMC4956681.txt
829,842,complications,complications,C0009566,1.0,{'T046'},1,515,PMC4956681.txt
1039,1052,complications,complications,C0009566,1.0,{'T046'},1,515,PMC4956681.txt
1254,1267,complications,complications,C0009566,1.0,{'T046'},1,515,PMC4956681.txt
2552,2565,complications,complications,C0009566,1.0,{'T046'},1,515,PMC4956681.txt
3878,3891,questionnaire,questionnaire,C0034394,1.0,{'T170'},0,515,PMC4956681.txt
4512,4525,complications,complications,C0009566,1.0,{'T046'},1,515,PMC4956681.txt
4723,4736,interventions,interventions,C0886296,1.0,{'T058'},1,515,PMC4956681.txt
4764,4777,complications,complications,C0009566,1.0,{'T046'},1,515,PMC4956681.txt
4958,4971,public health,public health,C0699943,1.0,{'T058'},1,515,PMC4956681.txt
4958,4971,public health,public health,C2239238,1.0,{'T061'},1,515,PMC4956681.txt
4958,4971,public health,public health,C3244304,1.0,{'T170'},1,515,PMC4956681.txt
2789,2801,preeclampsia,preeclampsia,C0032914,1.0,{'T046'},0,515,PMC4956681.txt
2066,2077,responsible,responsible,C1273518,1.0,{'T033'},1,515,PMC4956681.txt
2255,2266,health care,health care,C0086388,1.0,{'T058'},0,515,PMC4956681.txt
5476,5487,development,development,C0678723,1.0,{'T040'},1,515,PMC4956681.txt
20,30,ASSESSMENT,assessment,C0679207,1.0,{'T170'},1,515,PMC4956681.txt
20,30,ASSESSMENT,assessment,C1261322,1.0,{'T058'},1,515,PMC4956681.txt
97,107,Identified,Identified,C0370079,1.0,{'T034'},1,515,PMC4956681.txt
97,107,Identified,Identified,C0552545,1.0,{'T034'},1,515,PMC4956681.txt
97,107,Identified,Identified,C1550043,1.0,{'T033'},0,515,PMC4956681.txt
189,199,Identified,Identified,C0370079,1.0,{'T034'},1,515,PMC4956681.txt
189,199,Identified,Identified,C0552545,1.0,{'T034'},1,515,PMC4956681.txt
189,199,Identified,Identified,C1550043,1.0,{'T033'},0,515,PMC4956681.txt
1138,1148,evaluation,evaluation,C1261322,1.0,{'T058'},1,515,PMC4956681.txt
1138,1148,evaluation,evaluation,C0220825,1.0,{'T058'},0,515,PMC4956681.txt
1532,1542,anesthesia,anesthesia,C2219802,1.0,{'T033'},1,515,PMC4956681.txt
1532,1542,anesthesia,anesthesia,C0002903,1.0,{'T061'},0,515,PMC4956681.txt
1532,1542,anesthesia,anesthesia,C0278134,1.0,{'T184'},0,515,PMC4956681.txt
1943,1953,healthcare,healthcare,C0086388,1.0,{'T058'},1,515,PMC4956681.txt
3164,3174,guidelines,guidelines,C0162791,1.0,{'T170'},1,515,PMC4956681.txt
3164,3174,guidelines,guidelines,C0220845,1.0,{'T170'},1,515,PMC4956681.txt
3164,3174,guidelines,guidelines,C0282423,1.0,{'T170'},1,515,PMC4956681.txt
296,305,screening,screening,C0220908,1.0,{'T060'},1,515,PMC4956681.txt
296,305,screening,screening,C1409616,1.0,{'T033'},1,515,PMC4956681.txt
296,305,screening,screening,C1710031,1.0,{'T060'},1,515,PMC4956681.txt
296,305,screening,screening,C0199230,1.0,{'T060'},0,515,PMC4956681.txt
445,454,awareness,awareness,C0004448,1.0,{'T041'},0,515,PMC4956681.txt
474,483,reduction,reduction,C4551656,1.0,{'T061'},1,515,PMC4956681.txt
874,883,screening,screening,C0220908,1.0,{'T060'},1,515,PMC4956681.txt
874,883,screening,screening,C1409616,1.0,{'T033'},1,515,PMC4956681.txt
874,883,screening,screening,C1710031,1.0,{'T060'},1,515,PMC4956681.txt
874,883,screening,screening,C0199230,1.0,{'T060'},0,515,PMC4956681.txt
932,941,screening,screening,C0220908,1.0,{'T060'},1,515,PMC4956681.txt
932,941,screening,screening,C1409616,1.0,{'T033'},1,515,PMC4956681.txt
932,941,screening,screening,C1710031,1.0,{'T060'},1,515,PMC4956681.txt
932,941,screening,screening,C0199230,1.0,{'T060'},0,515,PMC4956681.txt
1097,1106,screening,screening,C0220908,1.0,{'T060'},1,515,PMC4956681.txt
1097,1106,screening,screening,C1409616,1.0,{'T033'},1,515,PMC4956681.txt
1097,1106,screening,screening,C1710031,1.0,{'T060'},1,515,PMC4956681.txt
1097,1106,screening,screening,C0199230,1.0,{'T060'},0,515,PMC4956681.txt
1188,1197,high risk,high risk,C0332167,1.0,{'T033'},1,515,PMC4956681.txt
1361,1370,screening,screening,C0220908,1.0,{'T060'},1,515,PMC4956681.txt
1361,1370,screening,screening,C1409616,1.0,{'T033'},1,515,PMC4956681.txt
1361,1370,screening,screening,C1710031,1.0,{'T060'},1,515,PMC4956681.txt
1361,1370,screening,screening,C0199230,1.0,{'T060'},0,515,PMC4956681.txt
1583,1592,procedure,procedure,C0184661,1.0,{'T061'},1,515,PMC4956681.txt
