start,end,ngram,term,cui,similarity,semtypes,preferred,elem_id,source_filename
725,734,addresses,addresses,C0376649,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
774,783,therapies,therapies,C0087111,1.0,{'T061'},0,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
835,844,treatment,treatment,C0087111,1.0,{'T061'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
835,844,treatment,treatment,C3887704,1.0,{'T058'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1055,1064,documents,documents,C1301746,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1635,1644,documents,documents,C1301746,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1733,1742,documents,documents,C1301746,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1823,1832,documents,documents,C1301746,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
24,32,document,document,C1301746,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
24,32,document,document,C1547673,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
24,32,document,document,C1563337,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
42,50,guidance,guidance,C0150600,1.0,{'T058'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
42,50,guidance,guidance,C3854153,1.0,{'T201'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
686,694,intended,intended,C1551357,1.0,{'T033'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
748,756,guidance,guidance,C0150600,1.0,{'T058'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
748,756,guidance,guidance,C3854153,1.0,{'T201'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
939,947,intended,intended,C1551357,1.0,{'T033'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1046,1054,guidance,guidance,C0150600,1.0,{'T058'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1046,1054,guidance,guidance,C3854153,1.0,{'T201'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1270,1278,interest,interest,C0543488,1.0,{'T041'},0,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1626,1634,guidance,guidance,C0150600,1.0,{'T058'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1626,1634,guidance,guidance,C3854153,1.0,{'T201'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1711,1719,reviewed,reviewed,C0282443,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1926,1934,practice,practice,C0237607,1.0,{'T041'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1926,1934,practice,practice,C3245512,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
2119,2127,assigned,assigned,C1552601,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
2128,2135,section,section,C1552858,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
79,85,common,common,C3245511,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
886,892,report,report,C0700287,1.0,{'T058'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
886,892,report,report,C0684224,1.0,{'T170'},0,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
954,960,easily,easily,C0332219,1.0,{'T033'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1000,1006,common,common,C3245511,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1165,1171,source,source,C0449416,1.0,{'T033'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1681,1687,review,review,C0282443,1.0,{'T170'},0,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1179,1184,field,field,C1553496,1.0,{'T058'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1221,1226,rigor,rigor,C0026837,1.0,{'T184'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1221,1226,rigor,rigor,C0424790,1.0,{'T184'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1353,1358,given,given,C3244317,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
2068,2073,draft,draft,C1547277,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
230,234,used,used,C1273517,1.0,{'T033'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1768,1772,goal,goal,C0018017,1.0,{'T170'},0,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
6,9,Key,Key,C1554080,1.0,{'T170'},1,230,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
395,408,ask questions,ask questions,C0566217,1.0,{'T033'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1321,1331,discussion,discussion,C0557061,1.0,{'T061'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
20,28,Comments,Comments,C0282411,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
658,666,comments,comments,C0282411,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
658,666,comments,comments,C0947611,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
671,679,feedback,feedback,C0015744,1.0,{'T067'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
915,923,reviewed,reviewed,C0282443,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1086,1094,Clinical,Clinical,C1315013,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1095,1103,Practice,Practice,C0237607,1.0,{'T041'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1175,1183,Medicare,Medicare,C1547152,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1188,1196,Medicaid,Medicaid,C1547151,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1197,1205,Services,Services,C1704289,1.0,{'T058'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1220,1228,Pharmacy,Pharmacy,C1547997,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1220,1228,Pharmacy,Pharmacy,C0031321,1.0,{'T058'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1301,1309,feedback,feedback,C0015744,1.0,{'T067'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
878,885,version,version,C0333052,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1256,1263,comment,comment,C0282411,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1256,1263,comment,comment,C0947611,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
12,18,Review,Review,C0282443,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
188,194,review,review,C0282443,1.0,{'T170'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
767,773,review,review,C0282443,1.0,{'T170'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1108,1114,Models,Models,C3161035,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1444,1450,review,review,C0282443,1.0,{'T170'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
47,52,Draft,Draft,C1547277,1.0,{'T170'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
47,52,Draft,Draft,C3245506,1.0,{'T170'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
288,293,topic,topic,C1555712,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
304,309,draft,draft,C1547277,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
442,447,voice,voice,C0042939,1.0,{'T040'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
559,564,minor,minor,C1446899,1.0,{'T047'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
959,964,email,email,C0013849,1.0,{'T170'},0,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
978,983,draft,draft,C1547277,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
479,483,help,help,C1552861,1.0,{'T170'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
456,459,set,set,C0036849,1.0,{'T041'},1,231,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1217,1238,alternative therapies,alternative therapies,C0949216,1.0,{'T061'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1073,1092,practice guidelines,practice guidelines,C0162793,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
111,129,desiccated thyroid,desiccated thyroid,C0040134,1.0,"{'T121', 'T116', 'T125'}",1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
189,202,levothyroxine,levothyroxine,C0040165,1.0,"{'T121', 'T116', 'T125'}",0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
238,250,hypogonadism,hypogonadism,C0020619,1.0,{'T047'},0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
361,372,medications,medications,C0013227,1.0,{'T121'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
832,843,medications,medications,C0013227,1.0,{'T121'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
899,910,medications,medications,C0013227,1.0,{'T121'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
304,314,treatments,treatments,C0087111,1.0,{'T061'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
374,384,medication,medication,C0013227,1.0,{'T121'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
374,384,medication,medication,C3244316,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
398,408,medication,medication,C0013227,1.0,{'T121'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
398,408,medication,medication,C3244316,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
666,676,medication,medication,C0013227,1.0,{'T121'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
666,676,medication,medication,C3244316,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
726,736,management,management,C0376636,1.0,{'T058'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
134,143,androgens,androgens,C0603280,1.0,"{'T109', 'T121'}",1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
134,143,androgens,androgens,C0002844,1.0,"{'T121', 'T125'}",0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
228,237,confirmed,confirmed,C0750484,1.0,{'T033'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
541,550,syndromes,syndromes,C0039082,1.0,{'T047'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1132,1141,therapies,therapies,C0087111,1.0,{'T061'},0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
510,518,diseases,diseases,C0012634,1.0,{'T047'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
529,537,symptoms,symptoms,C1457887,1.0,{'T184'},0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
558,566,insomnia,insomnia,C0917801,1.0,{'T184'},0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
568,576,pruritus,pruritus,C0033774,1.0,{'T184'},0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
740,748,specific,specific,C1552740,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1102,1110,practice,practice,C0237607,1.0,{'T041'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1102,1110,practice,practice,C3245512,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1111,1119,guidance,guidance,C0150600,1.0,{'T058'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1111,1119,guidance,guidance,C3854153,1.0,{'T201'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1263,1271,interest,interest,C0543488,1.0,{'T041'},0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
6,13,General,General,C3812897,1.0,{'T058'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
385,392,classes,classes,C0456387,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
946,952,report,report,C0700287,1.0,{'T058'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
946,952,report,report,C0684224,1.0,{'T170'},0,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
1169,1175,Tables,Tables,C1706074,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
456,460,used,used,C1273517,1.0,{'T033'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
881,885,note,note,C1317574,1.0,{'T170'},1,232,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
117,132,anticholinergic,anticholinergic,C0242896,1.0,{'T121'},1,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
6,20,Antihistamines,Antihistamines,C0019590,1.0,"{'T109', 'T121'}",0,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
82,96,antihistamines,antihistamines,C0019590,1.0,"{'T109', 'T121'}",0,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
25,33,Pruritus,Pruritus,C0033774,1.0,{'T184'},0,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
25,33,Pruritus,Pruritus,C5700180,1.0,{'T047'},0,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
38,46,pruritus,pruritus,C0033774,1.0,{'T184'},0,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
104,112,sedating,sedating,C0235195,1.0,{'T033'},1,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
234,241,problem,problem,C0033213,1.0,{'T033'},0,233,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
26,39,Sulfonylureas,Sulfonylureas,C0038766,1.0,"{'T109', 'T121'}",1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
26,39,Sulfonylureas,Sulfonylureas,C3653359,1.0,{'T121'},1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
84,97,Sulfonylureas,Sulfonylureas,C0038766,1.0,"{'T109', 'T121'}",1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
84,97,Sulfonylureas,Sulfonylureas,C3653359,1.0,{'T121'},1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
18,25,insulin,insulin,C0795635,1.0,"{'T121', 'T116', 'T125'}",1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
18,25,insulin,insulin,C0021641,1.0,"{'T121', 'T116', 'T125'}",0,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
54,61,insulin,insulin,C0795635,1.0,"{'T121', 'T116', 'T125'}",1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
54,61,insulin,insulin,C0021641,1.0,"{'T121', 'T116', 'T125'}",0,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
180,187,therapy,therapy,C0087111,1.0,{'T061'},0,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
12,17,scale,scale,C0175659,1.0,{'T074'},1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
12,17,scale,scale,C0349674,1.0,{'T170'},1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
48,53,scale,scale,C0175659,1.0,{'T074'},1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
48,53,scale,scale,C0349674,1.0,{'T170'},1,234,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
655,672,other medications,other medications,C1115771,1.0,{'T121'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
604,619,Type 2 diabetes,Type 2 diabetes,C0011860,1.0,{'T047'},0,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
361,375,glucose levels,glucose levels,C0428548,1.0,{'T034'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
20,33,sliding scale,sliding scale,C2937251,1.0,{'T061'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
207,220,sliding scale,sliding scale,C2937251,1.0,{'T061'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
327,340,sliding scale,sliding scale,C2937251,1.0,{'T061'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
476,489,sliding scale,sliding scale,C2937251,1.0,{'T061'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
548,561,sliding scale,sliding scale,C2937251,1.0,{'T061'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
713,726,sliding scale,sliding scale,C2937251,1.0,{'T061'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
624,633,titration,titration,C0162621,1.0,{'T059'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
228,236,unstable,unstable,C0443343,1.0,{'T033'},1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
34,41,insulin,insulin,C0795635,1.0,"{'T121', 'T116', 'T125'}",1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
34,41,insulin,insulin,C0021641,1.0,"{'T121', 'T116', 'T125'}",0,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
59,66,insulin,insulin,C0795635,1.0,"{'T121', 'T116', 'T125'}",1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
59,66,insulin,insulin,C0021641,1.0,"{'T121', 'T116', 'T125'}",0,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
120,127,insulin,insulin,C0795635,1.0,"{'T121', 'T116', 'T125'}",1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
120,127,insulin,insulin,C0021641,1.0,"{'T121', 'T116', 'T125'}",0,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
141,148,glucose,glucose,C0017725,1.0,"{'T109', 'T123', 'T121'}",0,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
237,244,insulin,insulin,C0795635,1.0,"{'T121', 'T116', 'T125'}",1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
237,244,insulin,insulin,C0021641,1.0,"{'T121', 'T116', 'T125'}",0,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
274,281,insulin,insulin,C0795635,1.0,"{'T121', 'T116', 'T125'}",1,235,J American Geriatrics Society - 2025 -  - Alternative Treatments to Selected Medications in the 2023 American Geriatrics.grobid.tei.txt
